gene	module
ENSG00000257411	ME1
ENSG00000257431	ME0
ENSG00000257433	ME1
ENSG00000257434	ME1
ENSG00000257438	ME0
ENSG00000257446	ME0
ENSG00000257452	ME0
ENSG00000257467	ME0
ENSG00000257475	ME0
ENSG00000257488	ME0
ENSG00000257495	ME1
ENSG00000257497	ME1
ENSG00000257504	ME0
ENSG00000257507	ME0
ENSG00000257509	ME2
ENSG00000257517	ME0
ENSG00000257519	ME0
ENSG00000257524	ME0
ENSG00000257526	ME0
ENSG00000257527	ME0
ENSG00000257529	ME0
ENSG00000257530	ME0
ENSG00000257534	ME0
ENSG00000257545	ME1
ENSG00000257551	ME1
ENSG00000257553	ME0
ENSG00000257556	ME0
ENSG00000257557	ME0
ENSG00000257568	ME0
ENSG00000257591	ME1
ENSG00000257594	ME34
ENSG00000257595	ME0
ENSG00000257599	ME0
ENSG00000257605	ME4
ENSG00000257607	ME0
ENSG00000257613	ME1
ENSG00000257614	ME0
ENSG00000257621	ME8
ENSG00000257622	ME0
ENSG00000257636	ME2
ENSG00000257642	ME0
ENSG00000257671	ME0
ENSG00000257681	ME1
ENSG00000257696	ME0
ENSG00000257698	ME2
ENSG00000257702	ME2
ENSG00000257703	ME0
ENSG00000257704	ME1
ENSG00000257727	ME1
ENSG00000257735	ME0
ENSG00000257740	ME0
ENSG00000257743	ME0
ENSG00000257746	ME0
ENSG00000257748	ME0
ENSG00000257764	ME0
ENSG00000257767	ME4
ENSG00000257771	ME0
ENSG00000257781	ME0
ENSG00000257809	ME0
ENSG00000257815	ME1
ENSG00000257817	ME0
ENSG00000257839	ME4
ENSG00000257869	ME0
ENSG00000257870	ME0
ENSG00000257878	ME0
ENSG00000257891	ME0
ENSG00000257893	ME0
ENSG00000257894	ME1
ENSG00000257900	ME0
ENSG00000257906	ME0
ENSG00000257910	ME0
ENSG00000257913	ME10
ENSG00000257918	ME0
ENSG00000257921	ME0
ENSG00000257923	ME4
ENSG00000257924	ME0
ENSG00000257925	ME0
ENSG00000257947	ME0
ENSG00000257949	ME7
ENSG00000257950	ME1
ENSG00000257955	ME0
ENSG00000257958	ME7
ENSG00000257964	ME1
ENSG00000257985	ME0
ENSG00000257986	ME1
ENSG00000258001	ME0
ENSG00000258010	ME0
ENSG00000258017	ME0
ENSG00000258028	ME0
ENSG00000258038	ME0
ENSG00000258045	ME0
ENSG00000258050	ME0
ENSG00000258053	ME0
ENSG00000258056	ME2
ENSG00000258057	ME0
ENSG00000258081	ME0
ENSG00000258082	ME4
ENSG00000258086	ME0
ENSG00000258099	ME0
ENSG00000258101	ME4
ENSG00000258102	ME1
ENSG00000258108	ME0
ENSG00000258114	ME0
ENSG00000258119	ME0
ENSG00000258123	ME2
ENSG00000258125	ME0
ENSG00000258136	ME2
ENSG00000258137	ME0
ENSG00000258140	ME14
ENSG00000258162	ME4
ENSG00000258168	ME0
ENSG00000258169	ME11
ENSG00000258170	ME0
ENSG00000258172	ME0
ENSG00000258177	ME0
ENSG00000258181	ME1
ENSG00000258183	ME0
ENSG00000258199	ME0
ENSG00000258210	ME5
ENSG00000258216	ME0
ENSG00000258225	ME2
ENSG00000258227	ME4
ENSG00000258231	ME0
ENSG00000258240	ME2
ENSG00000258256	ME1
ENSG00000258274	ME0
ENSG00000258283	ME0
ENSG00000258289	ME6
ENSG00000258301	ME6
ENSG00000258302	ME1
ENSG00000258303	ME0
ENSG00000258308	ME0
ENSG00000258311	ME0
ENSG00000258312	ME0
ENSG00000258315	ME1
ENSG00000258317	ME1
ENSG00000258323	ME0
ENSG00000258325	ME25
ENSG00000258332	ME0
ENSG00000258337	ME0
ENSG00000258344	ME0
ENSG00000258354	ME0
ENSG00000258355	ME4
ENSG00000258365	ME0
ENSG00000258366	ME17
ENSG00000258376	ME1
ENSG00000258377	ME0
ENSG00000258378	ME0
ENSG00000258379	ME1
ENSG00000258384	ME0
ENSG00000258388	ME0
ENSG00000258402	ME0
ENSG00000258404	ME0
ENSG00000258405	ME6
ENSG00000258410	ME1
ENSG00000258413	ME4
ENSG00000258422	ME0
ENSG00000258429	ME0
ENSG00000258430	ME0
ENSG00000258441	ME2
ENSG00000258450	ME0
ENSG00000258454	ME0
ENSG00000258458	ME7
ENSG00000258461	ME1
ENSG00000258465	ME0
ENSG00000258466	ME8
ENSG00000258471	ME1
ENSG00000258472	ME0
ENSG00000258476	ME4
ENSG00000258479	ME0
ENSG00000258484	ME25
ENSG00000258497	ME0
ENSG00000258498	ME0
ENSG00000258499	ME0
ENSG00000258502	ME0
ENSG00000258511	ME1
ENSG00000258512	ME0
ENSG00000258516	ME0
ENSG00000258517	ME0
ENSG00000258525	ME2
ENSG00000258526	ME0
ENSG00000258529	ME0
ENSG00000258535	ME0
ENSG00000258539	ME9
ENSG00000258545	ME0
ENSG00000258551	ME0
ENSG00000258555	ME0
ENSG00000258559	ME0
ENSG00000258560	ME0
ENSG00000258561	ME0
ENSG00000258572	ME7
ENSG00000258573	ME1
ENSG00000258584	ME0
ENSG00000258586	ME0
ENSG00000258592	ME0
ENSG00000258593	ME0
ENSG00000258609	ME0
ENSG00000258610	ME3
ENSG00000258616	ME0
ENSG00000258620	ME0
ENSG00000258623	ME0
ENSG00000258633	ME0
ENSG00000258634	ME2
ENSG00000258636	ME0
ENSG00000258643	ME0
ENSG00000258644	ME0
ENSG00000258646	ME0
ENSG00000258647	ME3
ENSG00000258649	ME0
ENSG00000258653	ME0
ENSG00000258654	ME0
ENSG00000258655	ME1
ENSG00000258657	ME0
ENSG00000258659	ME1
ENSG00000258660	ME0
ENSG00000258670	ME0
ENSG00000258674	ME3
ENSG00000258677	ME1
ENSG00000258682	ME0
ENSG00000258683	ME1
ENSG00000258689	ME0
ENSG00000258691	ME0
ENSG00000258693	ME0
ENSG00000258695	ME0
ENSG00000258698	ME11
ENSG00000258699	ME0
ENSG00000258700	ME0
ENSG00000258701	ME1
ENSG00000258702	ME0
ENSG00000258711	ME1
ENSG00000258718	ME0
ENSG00000258723	ME1
ENSG00000258725	ME1
ENSG00000258727	ME5
ENSG00000258730	ME0
ENSG00000258731	ME0
ENSG00000258733	ME3
ENSG00000258735	ME0
ENSG00000258736	ME0
ENSG00000258738	ME10
ENSG00000258742	ME0
ENSG00000258744	ME1
ENSG00000258747	ME2
ENSG00000258753	ME4
ENSG00000258754	ME0
ENSG00000258760	ME1
ENSG00000258765	ME1
ENSG00000258766	ME0
ENSG00000258768	ME1
ENSG00000258779	ME1
ENSG00000258789	ME0
ENSG00000258790	ME0
ENSG00000258791	ME0
ENSG00000258792	ME0
ENSG00000258803	ME0
ENSG00000258804	ME0
ENSG00000258807	ME0
ENSG00000258810	ME1
ENSG00000258811	ME0
ENSG00000258813	ME0
ENSG00000258818	ME4
ENSG00000258819	ME2
ENSG00000258820	ME4
ENSG00000258824	ME1
ENSG00000258827	ME6
ENSG00000258830	ME0
ENSG00000258831	ME0
ENSG00000258839	ME3
ENSG00000258847	ME0
ENSG00000258851	ME0
ENSG00000258860	ME16
ENSG00000258867	ME13
ENSG00000258869	ME0
ENSG00000258875	ME12
ENSG00000258881	ME0
ENSG00000258884	ME25
ENSG00000258888	ME0
ENSG00000258890	ME1
ENSG00000258891	ME0
ENSG00000258892	ME1
ENSG00000258904	ME0
ENSG00000258908	ME0
ENSG00000258909	ME0
ENSG00000258912	ME1
ENSG00000258914	ME0
ENSG00000258919	ME23
ENSG00000258920	ME2
ENSG00000258921	ME0
ENSG00000258922	ME1
ENSG00000258924	ME1
ENSG00000258927	ME0
ENSG00000258938	ME0
ENSG00000258940	ME4
ENSG00000258943	ME0
ENSG00000258944	ME1
ENSG00000258947	ME3
ENSG00000258952	ME0
ENSG00000258955	ME0
ENSG00000258957	ME0
ENSG00000258964	ME10
ENSG00000258973	ME0
ENSG00000258982	ME0
ENSG00000258984	ME0
ENSG00000258985	ME0
ENSG00000258989	ME8
ENSG00000258994	ME0
ENSG00000258998	ME0
ENSG00000259002	ME0
ENSG00000259003	ME0
ENSG00000259004	ME1
ENSG00000259005	ME0
ENSG00000259017	ME0
ENSG00000259024	ME0
ENSG00000259030	ME0
ENSG00000259035	ME0
ENSG00000259038	ME0
ENSG00000259039	ME0
ENSG00000259040	ME0
ENSG00000259048	ME0
ENSG00000259049	ME6
ENSG00000259052	ME0
ENSG00000259054	ME0
ENSG00000259055	ME0
ENSG00000259062	ME8
ENSG00000259065	ME1
ENSG00000259066	ME0
ENSG00000259070	ME0
ENSG00000259071	ME1
ENSG00000259075	ME1
ENSG00000259077	ME0
ENSG00000259080	ME0
ENSG00000259081	ME2
ENSG00000259083	ME0
ENSG00000259084	ME0
ENSG00000259087	ME0
ENSG00000259088	ME1
ENSG00000259092	ME1
ENSG00000259094	ME0
ENSG00000259097	ME1
ENSG00000259103	ME2
ENSG00000259104	ME0
ENSG00000259106	ME0
ENSG00000259111	ME0
ENSG00000259112	ME31
ENSG00000259118	ME0
ENSG00000259119	ME0
ENSG00000259120	ME0
ENSG00000259129	ME0
ENSG00000259132	ME1
ENSG00000259133	ME0
ENSG00000259134	ME0
ENSG00000259135	ME4
ENSG00000259138	ME0
ENSG00000259143	ME0
ENSG00000259146	ME0
ENSG00000259153	ME0
ENSG00000259163	ME0
ENSG00000259171	ME2
ENSG00000259172	ME0
ENSG00000259175	ME0
ENSG00000259181	ME0
ENSG00000259198	ME0
ENSG00000259200	ME0
ENSG00000259207	ME15
ENSG00000259209	ME3
ENSG00000259215	ME0
ENSG00000259219	ME2
ENSG00000259221	ME0
ENSG00000259223	ME0
ENSG00000259225	ME0
ENSG00000259235	ME0
ENSG00000259238	ME0
ENSG00000259240	ME5
ENSG00000259242	ME1
ENSG00000259244	ME5
ENSG00000259248	ME0
ENSG00000259251	ME0
ENSG00000259254	ME0
ENSG00000259274	ME1
ENSG00000259287	ME27
ENSG00000259291	ME6
ENSG00000259293	ME0
ENSG00000259298	ME0
ENSG00000259303	ME7
ENSG00000259305	ME1
ENSG00000259312	ME0
ENSG00000259316	ME13
ENSG00000259319	ME8
ENSG00000259321	ME0
ENSG00000259326	ME2
ENSG00000259327	ME2
ENSG00000259330	ME3
ENSG00000259331	ME1
ENSG00000259332	ME0
ENSG00000259334	ME0
ENSG00000259342	ME0
ENSG00000259343	ME1
ENSG00000259345	ME0
ENSG00000259347	ME0
ENSG00000259349	ME0
ENSG00000259354	ME1
ENSG00000259361	ME0
ENSG00000259362	ME0
ENSG00000259363	ME1
ENSG00000259366	ME14
ENSG00000259370	ME0
ENSG00000259371	ME0
ENSG00000259375	ME3
ENSG00000259377	ME0
ENSG00000259380	ME30
ENSG00000259384	ME0
ENSG00000259395	ME0
ENSG00000259396	ME0
ENSG00000259398	ME1
ENSG00000259399	ME0
ENSG00000259402	ME0
ENSG00000259407	ME0
ENSG00000259408	ME2
ENSG00000259410	ME1
ENSG00000259416	ME0
ENSG00000259417	ME0
ENSG00000259418	ME0
ENSG00000259422	ME0
ENSG00000259424	ME0
ENSG00000259426	ME0
ENSG00000259431	ME0
ENSG00000259436	ME1
ENSG00000259438	ME0
ENSG00000259439	ME0
ENSG00000259442	ME0
ENSG00000259445	ME0
ENSG00000259447	ME0
ENSG00000259448	ME0
ENSG00000259453	ME1
ENSG00000259456	ME1
ENSG00000259459	ME0
ENSG00000259462	ME1
ENSG00000259469	ME0
ENSG00000259471	ME0
ENSG00000259485	ME0
ENSG00000259488	ME0
ENSG00000259490	ME7
ENSG00000259494	ME14
ENSG00000259495	ME0
ENSG00000259498	ME0
ENSG00000259504	ME3
ENSG00000259511	ME0
ENSG00000259515	ME5
ENSG00000259518	ME0
ENSG00000259519	ME0
ENSG00000259520	ME0
ENSG00000259521	ME0
ENSG00000259522	ME2
ENSG00000259523	ME0
ENSG00000259527	ME0
ENSG00000259529	ME1
ENSG00000259536	ME2
ENSG00000259539	ME0
ENSG00000259541	ME0
ENSG00000259543	ME0
ENSG00000259546	ME0
ENSG00000259548	ME0
ENSG00000259551	ME0
ENSG00000259553	ME0
ENSG00000259555	ME0
ENSG00000259563	ME0
ENSG00000259577	ME5
ENSG00000259583	ME0
ENSG00000259584	ME3
ENSG00000259594	ME0
ENSG00000259598	ME1
ENSG00000259605	ME7
ENSG00000259611	ME2
ENSG00000259615	ME0
ENSG00000259616	ME0
ENSG00000259623	ME2
ENSG00000259628	ME1
ENSG00000259635	ME1
ENSG00000259639	ME0
ENSG00000259642	ME1
ENSG00000259649	ME0
ENSG00000259652	ME0
ENSG00000259654	ME0
ENSG00000259659	ME0
ENSG00000259661	ME0
ENSG00000259666	ME0
ENSG00000259669	ME0
ENSG00000259673	ME0
ENSG00000259676	ME0
ENSG00000259680	ME7
ENSG00000259681	ME0
ENSG00000259682	ME0
ENSG00000259685	ME0
ENSG00000259687	ME4
ENSG00000259690	ME0
ENSG00000259692	ME0
ENSG00000259697	ME0
ENSG00000259704	ME0
ENSG00000259708	ME0
ENSG00000259713	ME0
ENSG00000259715	ME0
ENSG00000259717	ME4
ENSG00000259719	ME0
ENSG00000259735	ME0
ENSG00000259736	ME0
ENSG00000259737	ME0
ENSG00000259744	ME0
ENSG00000259753	ME0
ENSG00000259755	ME0
ENSG00000259756	ME6
ENSG00000259762	ME0
ENSG00000259763	ME0
ENSG00000259764	ME0
ENSG00000259767	ME0
ENSG00000259768	ME2
ENSG00000259771	ME0
ENSG00000259772	ME7
ENSG00000259773	ME0
ENSG00000259774	ME1
ENSG00000259775	ME2
ENSG00000259776	ME3
ENSG00000259779	ME0
ENSG00000259782	ME0
ENSG00000259783	ME0
ENSG00000259784	ME0
ENSG00000259786	ME0
ENSG00000259789	ME3
ENSG00000259793	ME0
ENSG00000259797	ME0
ENSG00000259802	ME35
ENSG00000259803	ME0
ENSG00000259804	ME0
ENSG00000259805	ME0
ENSG00000259807	ME0
ENSG00000259810	ME5
ENSG00000259817	ME0
ENSG00000259818	ME0
ENSG00000259820	ME10
ENSG00000259821	ME0
ENSG00000259826	ME2
ENSG00000259828	ME0
ENSG00000259834	ME1
ENSG00000259841	ME0
ENSG00000259843	ME0
ENSG00000259854	ME0
ENSG00000259862	ME0
ENSG00000259863	ME1
ENSG00000259865	ME1
ENSG00000259867	ME0
ENSG00000259869	ME0
ENSG00000259870	ME0
ENSG00000259871	ME2
ENSG00000259876	ME0
ENSG00000259877	ME1
ENSG00000259881	ME0
ENSG00000259883	ME0
ENSG00000259891	ME0
ENSG00000259895	ME2
ENSG00000259905	ME1
ENSG00000259906	ME0
ENSG00000259915	ME1
ENSG00000259921	ME0
ENSG00000259926	ME0
ENSG00000259929	ME0
ENSG00000259932	ME0
ENSG00000259935	ME30
ENSG00000259939	ME2
ENSG00000259940	ME1
ENSG00000259941	ME0
ENSG00000259943	ME1
ENSG00000259952	ME4
ENSG00000259953	ME5
ENSG00000259954	ME0
ENSG00000259956	ME34
ENSG00000259959	ME0
ENSG00000259964	ME0
ENSG00000259967	ME0
ENSG00000259970	ME0
ENSG00000259972	ME1
ENSG00000259974	ME0
ENSG00000259976	ME35
ENSG00000259985	ME5
ENSG00000259986	ME0
ENSG00000259994	ME0
ENSG00000259999	ME0
ENSG00000260000	ME2
ENSG00000260001	ME1
ENSG00000260005	ME0
ENSG00000260007	ME5
ENSG00000260008	ME1
ENSG00000260011	ME0
ENSG00000260017	ME2
ENSG00000260018	ME0
ENSG00000260022	ME0
ENSG00000260027	ME0
ENSG00000260032	ME1
ENSG00000260034	ME0
ENSG00000260037	ME0
ENSG00000260038	ME1
ENSG00000260052	ME0
ENSG00000260057	ME1
ENSG00000260059	ME1
ENSG00000260060	ME2
ENSG00000260063	ME0
ENSG00000260066	ME0
ENSG00000260070	ME0
ENSG00000260072	ME1
ENSG00000260077	ME0
ENSG00000260083	ME6
ENSG00000260084	ME0
ENSG00000260086	ME0
ENSG00000260088	ME0
ENSG00000260092	ME7
ENSG00000260093	ME0
ENSG00000260094	ME1
ENSG00000260095	ME0
ENSG00000260097	ME0
ENSG00000260100	ME0
ENSG00000260101	ME7
ENSG00000260111	ME0
ENSG00000260118	ME0
ENSG00000260120	ME0
ENSG00000260121	ME2
ENSG00000260122	ME2
ENSG00000260126	ME0
ENSG00000260131	ME0
ENSG00000260135	ME0
ENSG00000260136	ME0
ENSG00000260141	ME0
ENSG00000260151	ME0
ENSG00000260160	ME1
ENSG00000260162	ME0
ENSG00000260163	ME1
ENSG00000260166	ME0
ENSG00000260167	ME5
ENSG00000260170	ME0
ENSG00000260176	ME1
ENSG00000260179	ME3
ENSG00000260186	ME0
ENSG00000260188	ME0
ENSG00000260190	ME3
ENSG00000260192	ME0
ENSG00000260193	ME1
ENSG00000260196	ME1
ENSG00000260197	ME25
ENSG00000260201	ME1
ENSG00000260205	ME0
ENSG00000260206	ME0
ENSG00000260209	ME0
ENSG00000260213	ME0
ENSG00000260219	ME1
ENSG00000260220	ME11
ENSG00000260228	ME2
ENSG00000260230	ME0
ENSG00000260231	ME0
ENSG00000260232	ME18
ENSG00000260233	ME0
ENSG00000260235	ME0
ENSG00000260236	ME5
ENSG00000260238	ME0
ENSG00000260239	ME0
ENSG00000260244	ME1
ENSG00000260249	ME1
ENSG00000260252	ME1
ENSG00000260254	ME0
ENSG00000260257	ME1
ENSG00000260259	ME14
ENSG00000260260	ME9
ENSG00000260265	ME0
ENSG00000260267	ME6
ENSG00000260269	ME2
ENSG00000260271	ME1
ENSG00000260272	ME0
ENSG00000260273	ME10
ENSG00000260274	ME1
ENSG00000260276	ME0
ENSG00000260278	ME6
ENSG00000260279	ME0
ENSG00000260280	ME0
ENSG00000260285	ME1
ENSG00000260286	ME1
ENSG00000260287	ME0
ENSG00000260288	ME4
ENSG00000260293	ME2
ENSG00000260296	ME1
ENSG00000260300	ME0
ENSG00000260302	ME1
ENSG00000260303	ME2
ENSG00000260304	ME33
ENSG00000260306	ME9
ENSG00000260314	ME0
ENSG00000260316	ME3
ENSG00000260317	ME1
ENSG00000260322	ME2
ENSG00000260325	ME0
ENSG00000260328	ME0
ENSG00000260329	ME6
ENSG00000260331	ME0
ENSG00000260337	ME8
ENSG00000260338	ME2
ENSG00000260339	ME5
ENSG00000260340	ME0
ENSG00000260345	ME0
ENSG00000260350	ME0
ENSG00000260352	ME0
ENSG00000260360	ME0
ENSG00000260361	ME2
ENSG00000260364	ME0
ENSG00000260366	ME0
ENSG00000260367	ME0
ENSG00000260368	ME10
ENSG00000260369	ME0
ENSG00000260371	ME1
ENSG00000260372	ME0
ENSG00000260377	ME0
ENSG00000260385	ME2
ENSG00000260388	ME1
ENSG00000260392	ME1
ENSG00000260398	ME1
ENSG00000260400	ME1
ENSG00000260401	ME4
ENSG00000260409	ME0
ENSG00000260412	ME0
ENSG00000260416	ME0
ENSG00000260417	ME0
ENSG00000260423	ME0
ENSG00000260425	ME0
ENSG00000260428	ME0
ENSG00000260436	ME0
ENSG00000260440	ME0
ENSG00000260442	ME2
ENSG00000260447	ME0
ENSG00000260448	ME1
ENSG00000260455	ME0
ENSG00000260456	ME13
ENSG00000260460	ME0
ENSG00000260461	ME1
ENSG00000260464	ME14
ENSG00000260465	ME2
ENSG00000260470	ME0
ENSG00000260473	ME1
ENSG00000260475	ME0
ENSG00000260479	ME0
ENSG00000260482	ME0
ENSG00000260487	ME0
ENSG00000260493	ME0
ENSG00000260495	ME0
ENSG00000260496	ME0
ENSG00000260505	ME0
ENSG00000260507	ME0
ENSG00000260509	ME0
ENSG00000260510	ME0
ENSG00000260517	ME0
ENSG00000260519	ME1
ENSG00000260526	ME1
ENSG00000260528	ME0
ENSG00000260534	ME0
ENSG00000260541	ME0
ENSG00000260558	ME0
ENSG00000260563	ME0
ENSG00000260565	ME1
ENSG00000260569	ME0
ENSG00000260572	ME0
ENSG00000260573	ME0
ENSG00000260577	ME0
ENSG00000260579	ME0
ENSG00000260580	ME0
ENSG00000260581	ME1
ENSG00000260583	ME0
ENSG00000260586	ME0
ENSG00000260588	ME0
ENSG00000260589	ME0
ENSG00000260596	ME0
ENSG00000260599	ME0
ENSG00000260601	ME0
ENSG00000260604	ME0
ENSG00000260612	ME0
ENSG00000260613	ME2
ENSG00000260619	ME0
ENSG00000260620	ME0
ENSG00000260625	ME0
ENSG00000260626	ME1
ENSG00000260630	ME1
ENSG00000260633	ME8
ENSG00000260641	ME0
ENSG00000260643	ME0
ENSG00000260645	ME6
ENSG00000260646	ME0
ENSG00000260647	ME1
ENSG00000260648	ME1
ENSG00000260651	ME0
ENSG00000260661	ME0
ENSG00000260664	ME0
ENSG00000260669	ME22
ENSG00000260670	ME0
ENSG00000260671	ME0
ENSG00000260672	ME0
ENSG00000260673	ME0
ENSG00000260676	ME0
ENSG00000260677	ME0
ENSG00000260682	ME11
ENSG00000260683	ME0
ENSG00000260691	ME0
ENSG00000260693	ME9
ENSG00000260695	ME0
ENSG00000260698	ME3
ENSG00000260708	ME6
ENSG00000260711	ME1
ENSG00000260719	ME1
ENSG00000260723	ME2
ENSG00000260725	ME0
ENSG00000260729	ME0
ENSG00000260738	ME2
ENSG00000260740	ME1
ENSG00000260742	ME4
ENSG00000260743	ME2
ENSG00000260744	ME7
ENSG00000260750	ME1
ENSG00000260751	ME2
ENSG00000260756	ME2
ENSG00000260757	ME0
ENSG00000260763	ME0
ENSG00000260772	ME10
ENSG00000260773	ME1
ENSG00000260774	ME2
ENSG00000260777	ME0
ENSG00000260778	ME1
ENSG00000260780	ME0
ENSG00000260786	ME0
ENSG00000260790	ME0
ENSG00000260792	ME0
ENSG00000260793	ME0
ENSG00000260796	ME0
ENSG00000260798	ME0
ENSG00000260803	ME1
ENSG00000260804	ME6
ENSG00000260805	ME4
ENSG00000260806	ME2
ENSG00000260807	ME17
ENSG00000260810	ME3
ENSG00000260814	ME0
ENSG00000260816	ME2
ENSG00000260834	ME5
ENSG00000260838	ME0
ENSG00000260840	ME1
ENSG00000260850	ME0
ENSG00000260851	ME0
ENSG00000260852	ME1
ENSG00000260853	ME1
ENSG00000260855	ME0
ENSG00000260859	ME0
ENSG00000260861	ME4
ENSG00000260862	ME2
ENSG00000260868	ME5
ENSG00000260871	ME0
ENSG00000260874	ME1
ENSG00000260876	ME0
ENSG00000260886	ME2
ENSG00000260895	ME0
ENSG00000260896	ME0
ENSG00000260898	ME21
ENSG00000260899	ME0
ENSG00000260902	ME0
ENSG00000260903	ME2
ENSG00000260905	ME9
ENSG00000260907	ME2
ENSG00000260910	ME2
ENSG00000260911	ME1
ENSG00000260912	ME3
ENSG00000260913	ME2
ENSG00000260914	ME1
ENSG00000260916	ME1
ENSG00000260917	ME1
ENSG00000260918	ME0
ENSG00000260920	ME6
ENSG00000260923	ME0
ENSG00000260924	ME3
ENSG00000260927	ME1
ENSG00000260941	ME2
ENSG00000260942	ME10
ENSG00000260943	ME8
ENSG00000260945	ME0
ENSG00000260947	ME0
ENSG00000260948	ME2
ENSG00000260949	ME0
ENSG00000260954	ME0
ENSG00000260955	ME0
ENSG00000260966	ME2
ENSG00000260971	ME0
ENSG00000260973	ME0
ENSG00000260975	ME0
ENSG00000260979	ME1
ENSG00000260981	ME0
ENSG00000260986	ME0
ENSG00000260988	ME0
ENSG00000260992	ME0
ENSG00000260997	ME3
ENSG00000261000	ME0
ENSG00000261003	ME1
ENSG00000261008	ME0
ENSG00000261012	ME0
ENSG00000261019	ME16
ENSG00000261020	ME0
ENSG00000261026	ME4
ENSG00000261028	ME0
ENSG00000261030	ME0
ENSG00000261035	ME0
ENSG00000261038	ME0
ENSG00000261043	ME1
ENSG00000261052	ME4
ENSG00000261055	ME3
ENSG00000261058	ME1
ENSG00000261060	ME0
ENSG00000261061	ME19
ENSG00000261064	ME0
ENSG00000261067	ME1
ENSG00000261068	ME0
ENSG00000261071	ME0
ENSG00000261078	ME0
ENSG00000261079	ME0
ENSG00000261080	ME0
ENSG00000261082	ME0
ENSG00000261087	ME1
ENSG00000261090	ME0
ENSG00000261093	ME0
ENSG00000261094	ME2
ENSG00000261096	ME0
ENSG00000261097	ME1
ENSG00000261098	ME0
ENSG00000261101	ME2
ENSG00000261104	ME0
ENSG00000261105	ME0
ENSG00000261114	ME10
ENSG00000261115	ME0
ENSG00000261118	ME0
ENSG00000261121	ME0
ENSG00000261123	ME0
ENSG00000261126	ME0
ENSG00000261131	ME0
ENSG00000261135	ME0
ENSG00000261136	ME5
ENSG00000261140	ME0
ENSG00000261146	ME0
ENSG00000261147	ME0
ENSG00000261150	ME3
ENSG00000261159	ME1
ENSG00000261166	ME0
ENSG00000261167	ME5
ENSG00000261168	ME0
ENSG00000261170	ME0
ENSG00000261173	ME0
ENSG00000261175	ME0
ENSG00000261177	ME0
ENSG00000261183	ME0
ENSG00000261184	ME0
ENSG00000261186	ME4
ENSG00000261187	ME0
ENSG00000261188	ME6
ENSG00000261193	ME0
ENSG00000261200	ME1
ENSG00000261202	ME0
ENSG00000261210	ME0
ENSG00000261211	ME14
ENSG00000261215	ME1
ENSG00000261216	ME1
ENSG00000261218	ME1
ENSG00000261220	ME3
ENSG00000261221	ME28
ENSG00000261222	ME2
ENSG00000261226	ME0
ENSG00000261229	ME0
ENSG00000261231	ME5
ENSG00000261235	ME0
ENSG00000261236	ME1
ENSG00000261241	ME0
ENSG00000261243	ME2
ENSG00000261247	ME0
ENSG00000261248	ME0
ENSG00000261250	ME2
ENSG00000261251	ME2
ENSG00000261253	ME15
ENSG00000261260	ME0
ENSG00000261270	ME10
ENSG00000261273	ME0
ENSG00000261286	ME3
ENSG00000261291	ME0
ENSG00000261296	ME0
ENSG00000261298	ME0
ENSG00000261305	ME0
ENSG00000261308	ME0
ENSG00000261310	ME0
ENSG00000261312	ME0
ENSG00000261324	ME3
ENSG00000261326	ME6
ENSG00000261327	ME0
ENSG00000261329	ME0
ENSG00000261332	ME0
ENSG00000261334	ME4
ENSG00000261335	ME1
ENSG00000261338	ME1
ENSG00000261341	ME2
ENSG00000261342	ME0
ENSG00000261351	ME2
ENSG00000261357	ME0
ENSG00000261359	ME2
ENSG00000261360	ME0
ENSG00000261364	ME0
ENSG00000261366	ME6
ENSG00000261367	ME0
ENSG00000261371	ME5
ENSG00000261373	ME17
ENSG00000261379	ME0
ENSG00000261386	ME0
ENSG00000261390	ME0
ENSG00000261392	ME0
ENSG00000261396	ME0
ENSG00000261400	ME0
ENSG00000261402	ME0
ENSG00000261403	ME0
ENSG00000261404	ME1
ENSG00000261408	ME2
ENSG00000261409	ME0
ENSG00000261411	ME0
ENSG00000261416	ME5
ENSG00000261420	ME27
ENSG00000261423	ME10
ENSG00000261430	ME0
ENSG00000261433	ME0
ENSG00000261435	ME0
ENSG00000261436	ME1
ENSG00000261437	ME0
ENSG00000261441	ME0
ENSG00000261446	ME0
ENSG00000261448	ME1
ENSG00000261449	ME10
ENSG00000261451	ME2
ENSG00000261455	ME5
ENSG00000261456	ME0
ENSG00000261459	ME0
ENSG00000261462	ME3
ENSG00000261465	ME0
ENSG00000261467	ME0
ENSG00000261468	ME5
ENSG00000261471	ME12
ENSG00000261474	ME6
ENSG00000261476	ME1
ENSG00000261480	ME1
ENSG00000261481	ME0
ENSG00000261485	ME2
ENSG00000261487	ME5
ENSG00000261488	ME0
ENSG00000261490	ME27
ENSG00000261498	ME0
ENSG00000261501	ME0
ENSG00000261502	ME0
ENSG00000261504	ME1
ENSG00000261505	ME1
ENSG00000261512	ME1
ENSG00000261517	ME0
ENSG00000261519	ME0
ENSG00000261520	ME4
ENSG00000261523	ME11
ENSG00000261526	ME2
ENSG00000261529	ME1
ENSG00000261534	ME3
ENSG00000261537	ME0
ENSG00000261541	ME0
ENSG00000261542	ME0
ENSG00000261544	ME0
ENSG00000261546	ME2
ENSG00000261553	ME5
ENSG00000261558	ME0
ENSG00000261560	ME1
ENSG00000261572	ME0
ENSG00000261578	ME0
ENSG00000261582	ME0
